time_sk,time,dayweek,month,year
22464,13,Sunday,12,1999
22465,14,Sunday,12,1999
22466,15,Sunday,12,1999
22467,17,Sunday,12,1999
22468,18,Sunday,12,1999
22469,19,Sunday,12,1999
22470,21,Sunday,12,1999
22471,22,Sunday,12,1999
22472,02,Thursday,12,1999
22473,04,Thursday,12,1999
22474,08,Thursday,12,1999
22475,09,Thursday,12,1999
22476,11,Thursday,12,1999
22477,13,Thursday,12,1999
22478,14,Thursday,12,1999
22479,15,Thursday,12,1999
22480,16,Thursday,12,1999
22481,17,Thursday,12,1999
22482,21,Thursday,12,1999
22483,05,Tuesday,12,1999
22484,06,Tuesday,12,1999
22485,07,Tuesday,12,1999
22486,09,Tuesday,12,1999
22487,11,Tuesday,12,1999
22488,14,Tuesday,12,1999
22489,16,Tuesday,12,1999
22490,17,Tuesday,12,1999
22491,19,Tuesday,12,1999
22492,20,Tuesday,12,1999
22493,21,Tuesday,12,1999
22494,23,Tuesday,12,1999
22495,00,Wednesday,12,1999
22496,01,Wednesday,12,1999
22497,07,Wednesday,12,1999
22498,09,Wednesday,12,1999
22499,11,Wednesday,12,1999
22500,14,Wednesday,12,1999
22501,16,Wednesday,12,1999
22502,19,Wednesday,12,1999
22503,21,Wednesday,12,1999
22504,22,Wednesday,12,1999
22505,23,Wednesday,12,1999
22506,00,Friday,11,1999
22507,01,Friday,11,1999
22508,03,Friday,11,1999
22509,04,Friday,11,1999
22510,06,Friday,11,1999
22511,07,Friday,11,1999
22512,09,Friday,11,1999
22513,10,Friday,11,1999
22514,13,Friday,11,1999
22515,14,Friday,11,1999
22516,15,Friday,11,1999
22517,16,Friday,11,1999
22518,17,Friday,11,1999
22519,19,Friday,11,1999
22520,20,Friday,11,1999
22521,21,Friday,11,1999
22522,22,Friday,11,1999
22523,01,Monday,11,1999
22524,03,Monday,11,1999
22525,07,Monday,11,1999
22526,10,Monday,11,1999
22527,11,Monday,11,1999
22528,16,Monday,11,1999
22529,18,Monday,11,1999
22530,20,Monday,11,1999
22531,23,Monday,11,1999
22532,00,Saturday,11,1999
22533,01,Saturday,11,1999
22534,06,Saturday,11,1999
22535,08,Saturday,11,1999
22536,09,Saturday,11,1999
22537,10,Saturday,11,1999
22538,11,Saturday,11,1999
22539,12,Saturday,11,1999
22540,13,Saturday,11,1999
22541,14,Saturday,11,1999
22542,15,Saturday,11,1999
22543,16,Saturday,11,1999
22544,17,Saturday,11,1999
22545,18,Saturday,11,1999
22546,20,Saturday,11,1999
22547,21,Saturday,11,1999
22548,22,Saturday,11,1999
22549,23,Saturday,11,1999
22550,00,Sunday,11,1999
22551,01,Sunday,11,1999
22552,02,Sunday,11,1999
22553,03,Sunday,11,1999
22554,06,Sunday,11,1999
22555,07,Sunday,11,1999
22556,10,Sunday,11,1999
22557,12,Sunday,11,1999
22558,14,Sunday,11,1999
22559,16,Sunday,11,1999
22560,17,Sunday,11,1999
22561,18,Sunday,11,1999
22562,19,Sunday,11,1999
22563,22,Sunday,11,1999
22564,23,Sunday,11,1999
22565,00,Thursday,11,1999
22566,03,Thursday,11,1999
22567,04,Thursday,11,1999
22568,07,Thursday,11,1999
22569,08,Thursday,11,1999
22570,09,Thursday,11,1999
22571,10,Thursday,11,1999
22572,14,Thursday,11,1999
22573,15,Thursday,11,1999
22574,16,Thursday,11,1999
22575,17,Thursday,11,1999
22576,18,Thursday,11,1999
22577,19,Thursday,11,1999
22578,20,Thursday,11,1999
22579,21,Thursday,11,1999
22580,22,Thursday,11,1999
22581,01,Tuesday,11,1999
22582,06,Tuesday,11,1999
22583,07,Tuesday,11,1999
22584,09,Tuesday,11,1999
22585,10,Tuesday,11,1999
22586,11,Tuesday,11,1999
22587,12,Tuesday,11,1999
22588,13,Tuesday,11,1999
22589,14,Tuesday,11,1999
22590,17,Tuesday,11,1999
22591,18,Tuesday,11,1999
22592,22,Tuesday,11,1999
22593,00,Wednesday,11,1999
22594,05,Wednesday,11,1999
22595,08,Wednesday,11,1999
22596,13,Wednesday,11,1999
22597,14,Wednesday,11,1999
22598,16,Wednesday,11,1999
22599,17,Wednesday,11,1999
22600,18,Wednesday,11,1999
22601,19,Wednesday,11,1999
22602,20,Wednesday,11,1999
22603,23,Wednesday,11,1999
22604,00,Friday,10,1999
22605,10,Friday,10,1999
22606,11,Friday,10,1999
22607,12,Friday,10,1999
22608,14,Friday,10,1999
22609,15,Friday,10,1999
22610,16,Friday,10,1999
22611,18,Friday,10,1999
22612,20,Friday,10,1999
22613,21,Friday,10,1999
22614,22,Friday,10,1999
22615,23,Friday,10,1999
22616,01,Monday,10,1999
22617,05,Monday,10,1999
22618,06,Monday,10,1999
22619,09,Monday,10,1999
22620,10,Monday,10,1999
22621,12,Monday,10,1999
22622,13,Monday,10,1999
22623,14,Monday,10,1999
22624,15,Monday,10,1999
22625,17,Monday,10,1999
22626,20,Monday,10,1999
22627,21,Monday,10,1999
22628,00,Saturday,10,1999
22629,01,Saturday,10,1999
22630,04,Saturday,10,1999
22631,05,Saturday,10,1999
22632,06,Saturday,10,1999
22633,08,Saturday,10,1999
22634,10,Saturday,10,1999
22635,11,Saturday,10,1999
22636,12,Saturday,10,1999
22637,13,Saturday,10,1999
22638,14,Saturday,10,1999
22639,15,Saturday,10,1999
22640,16,Saturday,10,1999
22641,18,Saturday,10,1999
22642,19,Saturday,10,1999
22643,20,Saturday,10,1999
22644,21,Saturday,10,1999
22645,23,Saturday,10,1999
22646,00,Sunday,10,1999
22647,01,Sunday,10,1999
22648,02,Sunday,10,1999
22649,03,Sunday,10,1999
22650,04,Sunday,10,1999
22651,06,Sunday,10,1999
22652,07,Sunday,10,1999
22653,08,Sunday,10,1999
22654,09,Sunday,10,1999
22655,10,Sunday,10,1999
22656,12,Sunday,10,1999
22657,14,Sunday,10,1999
22658,15,Sunday,10,1999
22659,16,Sunday,10,1999
22660,17,Sunday,10,1999
22661,19,Sunday,10,1999
22662,23,Sunday,10,1999
22663,02,Thursday,10,1999
22664,03,Thursday,10,1999
22665,06,Thursday,10,1999
22666,09,Thursday,10,1999
22667,11,Thursday,10,1999
22668,16,Thursday,10,1999
22669,17,Thursday,10,1999
22670,19,Thursday,10,1999
22671,20,Thursday,10,1999
22672,21,Thursday,10,1999
22673,01,Tuesday,10,1999
22674,10,Tuesday,10,1999
22675,11,Tuesday,10,1999
22676,12,Tuesday,10,1999
22677,13,Tuesday,10,1999
22678,14,Tuesday,10,1999
22679,15,Tuesday,10,1999
22680,18,Tuesday,10,1999
22681,19,Tuesday,10,1999
22682,05,Wednesday,10,1999
22683,06,Wednesday,10,1999
22684,08,Wednesday,10,1999
22685,12,Wednesday,10,1999
22686,13,Wednesday,10,1999
22687,14,Wednesday,10,1999
22688,15,Wednesday,10,1999
22689,17,Wednesday,10,1999
22690,19,Wednesday,10,1999
22691,20,Wednesday,10,1999
22692,21,Wednesday,10,1999
22693,01,Friday,9,1999
22694,08,Friday,9,1999
22695,10,Friday,9,1999
22696,11,Friday,9,1999
22697,13,Friday,9,1999
22698,15,Friday,9,1999
22699,17,Friday,9,1999
22700,18,Friday,9,1999
22701,19,Friday,9,1999
22702,21,Friday,9,1999
22703,22,Friday,9,1999
22704,23,Friday,9,1999
22705,00,Monday,9,1999
22706,06,Monday,9,1999
22707,11,Monday,9,1999
22708,13,Monday,9,1999
22709,14,Monday,9,1999
22710,15,Monday,9,1999
22711,17,Monday,9,1999
22712,21,Monday,9,1999
22713,22,Monday,9,1999
22714,00,Saturday,9,1999
22715,01,Saturday,9,1999
22716,02,Saturday,9,1999
22717,03,Saturday,9,1999
22718,04,Saturday,9,1999
22719,06,Saturday,9,1999
22720,11,Saturday,9,1999
22721,12,Saturday,9,1999
22722,13,Saturday,9,1999
22723,14,Saturday,9,1999
22724,15,Saturday,9,1999
22725,17,Saturday,9,1999
22726,18,Saturday,9,1999
22727,19,Saturday,9,1999
22728,21,Saturday,9,1999
22729,23,Saturday,9,1999
22730,00,Sunday,9,1999
22731,01,Sunday,9,1999
22732,02,Sunday,9,1999
22733,03,Sunday,9,1999
22734,04,Sunday,9,1999
22735,08,Sunday,9,1999
22736,12,Sunday,9,1999
22737,13,Sunday,9,1999
22738,17,Sunday,9,1999
22739,18,Sunday,9,1999
22740,22,Sunday,9,1999
22741,04,Thursday,9,1999
22742,09,Thursday,9,1999
22743,10,Thursday,9,1999
22744,14,Thursday,9,1999
22745,15,Thursday,9,1999
22746,16,Thursday,9,1999
22747,18,Thursday,9,1999
22748,19,Thursday,9,1999
22749,20,Thursday,9,1999
22750,21,Thursday,9,1999
22751,23,Thursday,9,1999
22752,08,Tuesday,9,1999
22753,13,Tuesday,9,1999
22754,17,Tuesday,9,1999
22755,19,Tuesday,9,1999
22756,21,Tuesday,9,1999
22757,00,Wednesday,9,1999
22758,02,Wednesday,9,1999
22759,04,Wednesday,9,1999
22760,07,Wednesday,9,1999
22761,10,Wednesday,9,1999
22762,12,Wednesday,9,1999
22763,14,Wednesday,9,1999
22764,15,Wednesday,9,1999
22765,16,Wednesday,9,1999
22766,17,Wednesday,9,1999
22767,19,Wednesday,9,1999
22768,22,Wednesday,9,1999
22769,23,Wednesday,9,1999
22770,00,Friday,8,1999
22771,07,Friday,8,1999
22772,08,Friday,8,1999
22773,10,Friday,8,1999
22774,11,Friday,8,1999
22775,12,Friday,8,1999
22776,14,Friday,8,1999
22777,15,Friday,8,1999
22778,17,Friday,8,1999
22779,19,Friday,8,1999
22780,20,Friday,8,1999
22781,21,Friday,8,1999
22782,23,Friday,8,1999
22783,07,Monday,8,1999
22784,11,Monday,8,1999
22785,12,Monday,8,1999
22786,14,Monday,8,1999
22787,15,Monday,8,1999
22788,17,Monday,8,1999
22789,18,Monday,8,1999
22790,19,Monday,8,1999
22791,20,Monday,8,1999
22792,22,Monday,8,1999
22793,01,Saturday,8,1999
22794,02,Saturday,8,1999
22795,04,Saturday,8,1999
22796,08,Saturday,8,1999
22797,10,Saturday,8,1999
22798,13,Saturday,8,1999
22799,15,Saturday,8,1999
22800,16,Saturday,8,1999
22801,20,Saturday,8,1999
22802,23,Saturday,8,1999
22803,00,Sunday,8,1999
22804,01,Sunday,8,1999
22805,02,Sunday,8,1999
22806,03,Sunday,8,1999
22807,06,Sunday,8,1999
22808,09,Sunday,8,1999
22809,12,Sunday,8,1999
22810,13,Sunday,8,1999
22811,14,Sunday,8,1999
22812,15,Sunday,8,1999
22813,17,Sunday,8,1999
22814,18,Sunday,8,1999
22815,19,Sunday,8,1999
22816,23,Sunday,8,1999
22817,00,Thursday,8,1999
22818,02,Thursday,8,1999
22819,04,Thursday,8,1999
22820,08,Thursday,8,1999
22821,14,Thursday,8,1999
22822,16,Thursday,8,1999
22823,18,Thursday,8,1999
22824,19,Thursday,8,1999
22825,20,Thursday,8,1999
22826,22,Thursday,8,1999
22827,05,Tuesday,8,1999
22828,06,Tuesday,8,1999
22829,08,Tuesday,8,1999
22830,12,Tuesday,8,1999
22831,16,Tuesday,8,1999
22832,17,Tuesday,8,1999
22833,19,Tuesday,8,1999
22834,23,Tuesday,8,1999
22835,05,Wednesday,8,1999
22836,10,Wednesday,8,1999
22837,11,Wednesday,8,1999
22838,13,Wednesday,8,1999
22839,16,Wednesday,8,1999
22840,17,Wednesday,8,1999
22841,18,Wednesday,8,1999
22842,19,Wednesday,8,1999
22843,20,Wednesday,8,1999
22844,22,Wednesday,8,1999
22845,01,Friday,7,1999
22846,03,Friday,7,1999
22847,06,Friday,7,1999
22848,09,Friday,7,1999
22849,13,Friday,7,1999
22850,15,Friday,7,1999
22851,17,Friday,7,1999
22852,19,Friday,7,1999
22853,20,Friday,7,1999
22854,22,Friday,7,1999
22855,23,Friday,7,1999
22856,04,Monday,7,1999
22857,10,Monday,7,1999
22858,11,Monday,7,1999
22859,14,Monday,7,1999
22860,15,Monday,7,1999
22861,18,Monday,7,1999
22862,20,Monday,7,1999
22863,22,Monday,7,1999
22864,00,Saturday,7,1999
22865,01,Saturday,7,1999
22866,04,Saturday,7,1999
22867,07,Saturday,7,1999
22868,09,Saturday,7,1999
22869,10,Saturday,7,1999
22870,12,Saturday,7,1999
22871,13,Saturday,7,1999
22872,14,Saturday,7,1999
22873,15,Saturday,7,1999
22874,17,Saturday,7,1999
22875,20,Saturday,7,1999
22876,21,Saturday,7,1999
22877,22,Saturday,7,1999
22878,23,Saturday,7,1999
22879,01,Sunday,7,1999
22880,02,Sunday,7,1999
22881,03,Sunday,7,1999
22882,05,Sunday,7,1999
22883,07,Sunday,7,1999
22884,08,Sunday,7,1999
22885,09,Sunday,7,1999
22886,12,Sunday,7,1999
22887,16,Sunday,7,1999
22888,17,Sunday,7,1999
22889,18,Sunday,7,1999
22890,00,Thursday,7,1999
22891,05,Thursday,7,1999
22892,08,Thursday,7,1999
22893,10,Thursday,7,1999
22894,11,Thursday,7,1999
22895,14,Thursday,7,1999
22896,15,Thursday,7,1999
22897,16,Thursday,7,1999
22898,18,Thursday,7,1999
22899,19,Thursday,7,1999
22900,23,Thursday,7,1999
22901,02,Tuesday,7,1999
22902,07,Tuesday,7,1999
22903,10,Tuesday,7,1999
22904,12,Tuesday,7,1999
22905,13,Tuesday,7,1999
22906,14,Tuesday,7,1999
22907,15,Tuesday,7,1999
22908,17,Tuesday,7,1999
22909,18,Tuesday,7,1999
22910,19,Tuesday,7,1999
22911,20,Tuesday,7,1999
22912,22,Tuesday,7,1999
22913,00,Wednesday,7,1999
22914,02,Wednesday,7,1999
22915,03,Wednesday,7,1999
22916,05,Wednesday,7,1999
22917,06,Wednesday,7,1999
22918,09,Wednesday,7,1999
22919,15,Wednesday,7,1999
22920,18,Wednesday,7,1999
22921,19,Wednesday,7,1999
22922,21,Wednesday,7,1999
22923,22,Wednesday,7,1999
22924,01,Friday,6,1999
22925,03,Friday,6,1999
22926,07,Friday,6,1999
22927,08,Friday,6,1999
22928,09,Friday,6,1999
22929,10,Friday,6,1999
22930,11,Friday,6,1999
22931,13,Friday,6,1999
22932,14,Friday,6,1999
22933,15,Friday,6,1999
22934,16,Friday,6,1999
22935,17,Friday,6,1999
22936,18,Friday,6,1999
22937,19,Friday,6,1999
22938,20,Friday,6,1999
22939,22,Friday,6,1999
22940,05,Monday,6,1999
22941,07,Monday,6,1999
22942,10,Monday,6,1999
22943,14,Monday,6,1999
22944,15,Monday,6,1999
22945,17,Monday,6,1999
22946,20,Monday,6,1999
22947,21,Monday,6,1999
22948,23,Monday,6,1999
22949,00,Saturday,6,1999
22950,01,Saturday,6,1999
22951,02,Saturday,6,1999
22952,07,Saturday,6,1999
22953,09,Saturday,6,1999
22954,11,Saturday,6,1999
22955,12,Saturday,6,1999
22956,16,Saturday,6,1999
22957,18,Saturday,6,1999
22958,19,Saturday,6,1999
22959,23,Saturday,6,1999
22960,00,Sunday,6,1999
22961,05,Sunday,6,1999
22962,06,Sunday,6,1999
22963,11,Sunday,6,1999
22964,12,Sunday,6,1999
22965,13,Sunday,6,1999
22966,14,Sunday,6,1999
22967,16,Sunday,6,1999
22968,17,Sunday,6,1999
22969,18,Sunday,6,1999
22970,09,Thursday,6,1999
22971,10,Thursday,6,1999
22972,13,Thursday,6,1999
22973,15,Thursday,6,1999
22974,17,Thursday,6,1999
22975,18,Thursday,6,1999
22976,01,Tuesday,6,1999
22977,02,Tuesday,6,1999
22978,03,Tuesday,6,1999
22979,07,Tuesday,6,1999
22980,09,Tuesday,6,1999
22981,10,Tuesday,6,1999
22982,16,Tuesday,6,1999
22983,17,Tuesday,6,1999
22984,18,Tuesday,6,1999
22985,19,Tuesday,6,1999
22986,20,Tuesday,6,1999
22987,21,Tuesday,6,1999
22988,22,Tuesday,6,1999
22989,03,Wednesday,6,1999
22990,06,Wednesday,6,1999
22991,09,Wednesday,6,1999
22992,13,Wednesday,6,1999
22993,14,Wednesday,6,1999
22994,15,Wednesday,6,1999
22995,16,Wednesday,6,1999
22996,17,Wednesday,6,1999
22997,20,Wednesday,6,1999
22998,22,Wednesday,6,1999
22999,23,Wednesday,6,1999
23000,01,Friday,5,1999
23001,04,Friday,5,1999
23002,07,Friday,5,1999
23003,10,Friday,5,1999
23004,11,Friday,5,1999
23005,12,Friday,5,1999
23006,13,Friday,5,1999
23007,14,Friday,5,1999
23008,16,Friday,5,1999
23009,17,Friday,5,1999
23010,21,Friday,5,1999
23011,22,Friday,5,1999
23012,23,Friday,5,1999
23013,01,Monday,5,1999
23014,05,Monday,5,1999
23015,06,Monday,5,1999
23016,08,Monday,5,1999
23017,10,Monday,5,1999
23018,12,Monday,5,1999
23019,13,Monday,5,1999
23020,14,Monday,5,1999
23021,16,Monday,5,1999
23022,17,Monday,5,1999
23023,18,Monday,5,1999
23024,19,Monday,5,1999
23025,00,Saturday,5,1999
23026,01,Saturday,5,1999
23027,02,Saturday,5,1999
23028,04,Saturday,5,1999
23029,05,Saturday,5,1999
23030,11,Saturday,5,1999
23031,13,Saturday,5,1999
23032,14,Saturday,5,1999
23033,15,Saturday,5,1999
23034,16,Saturday,5,1999
23035,17,Saturday,5,1999
23036,18,Saturday,5,1999
23037,19,Saturday,5,1999
23038,21,Saturday,5,1999
23039,22,Saturday,5,1999
23040,00,Sunday,5,1999
23041,02,Sunday,5,1999
23042,03,Sunday,5,1999
23043,05,Sunday,5,1999
23044,09,Sunday,5,1999
23045,13,Sunday,5,1999
23046,14,Sunday,5,1999
23047,15,Sunday,5,1999
23048,16,Sunday,5,1999
23049,17,Sunday,5,1999
23050,19,Sunday,5,1999
23051,21,Sunday,5,1999
23052,22,Sunday,5,1999
23053,05,Thursday,5,1999
23054,06,Thursday,5,1999
23055,07,Thursday,5,1999
23056,08,Thursday,5,1999
23057,09,Thursday,5,1999
23058,11,Thursday,5,1999
23059,12,Thursday,5,1999
23060,13,Thursday,5,1999
23061,14,Thursday,5,1999
23062,15,Thursday,5,1999
23063,16,Thursday,5,1999
23064,17,Thursday,5,1999
23065,18,Thursday,5,1999
23066,22,Thursday,5,1999
23067,23,Thursday,5,1999
23068,00,Tuesday,5,1999
23069,01,Tuesday,5,1999
23070,11,Tuesday,5,1999
23071,13,Tuesday,5,1999
23072,14,Tuesday,5,1999
23073,15,Tuesday,5,1999
23074,16,Tuesday,5,1999
23075,17,Tuesday,5,1999
23076,18,Tuesday,5,1999
23077,19,Tuesday,5,1999
23078,21,Tuesday,5,1999
23079,06,Wednesday,5,1999
23080,09,Wednesday,5,1999
23081,10,Wednesday,5,1999
23082,13,Wednesday,5,1999
23083,14,Wednesday,5,1999
23084,17,Wednesday,5,1999
23085,18,Wednesday,5,1999
23086,19,Wednesday,5,1999
23087,20,Wednesday,5,1999
23088,21,Wednesday,5,1999
23089,22,Wednesday,5,1999
23090,23,Wednesday,5,1999
23091,01,Friday,4,1999
23092,02,Friday,4,1999
23093,04,Friday,4,1999
23094,06,Friday,4,1999
23095,07,Friday,4,1999
23096,08,Friday,4,1999
23097,09,Friday,4,1999
23098,10,Friday,4,1999
23099,11,Friday,4,1999
23100,12,Friday,4,1999
23101,13,Friday,4,1999
23102,18,Friday,4,1999
23103,19,Friday,4,1999
23104,21,Friday,4,1999
23105,22,Friday,4,1999
23106,01,Monday,4,1999
23107,06,Monday,4,1999
23108,08,Monday,4,1999
23109,10,Monday,4,1999
23110,11,Monday,4,1999
23111,13,Monday,4,1999
23112,14,Monday,4,1999
23113,16,Monday,4,1999
23114,17,Monday,4,1999
23115,20,Monday,4,1999
23116,23,Monday,4,1999
23117,00,Saturday,4,1999
23118,01,Saturday,4,1999
23119,02,Saturday,4,1999
23120,04,Saturday,4,1999
23121,08,Saturday,4,1999
23122,09,Saturday,4,1999
23123,15,Saturday,4,1999
23124,18,Saturday,4,1999
23125,19,Saturday,4,1999
23126,22,Saturday,4,1999
23127,23,Saturday,4,1999
23128,01,Sunday,4,1999
23129,02,Sunday,4,1999
23130,06,Sunday,4,1999
23131,07,Sunday,4,1999
23132,14,Sunday,4,1999
23133,15,Sunday,4,1999
23134,16,Sunday,4,1999
23135,17,Sunday,4,1999
23136,18,Sunday,4,1999
23137,20,Sunday,4,1999
23138,21,Sunday,4,1999
23139,22,Sunday,4,1999
23140,00,Thursday,4,1999
23141,03,Thursday,4,1999
23142,06,Thursday,4,1999
23143,07,Thursday,4,1999
23144,10,Thursday,4,1999
23145,13,Thursday,4,1999
23146,14,Thursday,4,1999
23147,15,Thursday,4,1999
23148,16,Thursday,4,1999
23149,17,Thursday,4,1999
23150,18,Thursday,4,1999
23151,20,Thursday,4,1999
23152,21,Thursday,4,1999
23153,22,Thursday,4,1999
23154,23,Thursday,4,1999
23155,00,Tuesday,4,1999
23156,02,Tuesday,4,1999
23157,05,Tuesday,4,1999
23158,09,Tuesday,4,1999
23159,10,Tuesday,4,1999
23160,11,Tuesday,4,1999
23161,12,Tuesday,4,1999
23162,13,Tuesday,4,1999
23163,14,Tuesday,4,1999
23164,15,Tuesday,4,1999
23165,17,Tuesday,4,1999
23166,18,Tuesday,4,1999
23167,19,Tuesday,4,1999
23168,20,Tuesday,4,1999
23169,04,Wednesday,4,1999
23170,05,Wednesday,4,1999
23171,07,Wednesday,4,1999
23172,08,Wednesday,4,1999
23173,11,Wednesday,4,1999
23174,13,Wednesday,4,1999
23175,14,Wednesday,4,1999
23176,15,Wednesday,4,1999
23177,17,Wednesday,4,1999
23178,18,Wednesday,4,1999
23179,19,Wednesday,4,1999
23180,00,Friday,3,1999
23181,03,Friday,3,1999
23182,04,Friday,3,1999
23183,05,Friday,3,1999
23184,06,Friday,3,1999
23185,07,Friday,3,1999
23186,08,Friday,3,1999
23187,09,Friday,3,1999
23188,10,Friday,3,1999
23189,11,Friday,3,1999
23190,14,Friday,3,1999
23191,16,Friday,3,1999
23192,17,Friday,3,1999
23193,18,Friday,3,1999
23194,20,Friday,3,1999
23195,21,Friday,3,1999
23196,23,Friday,3,1999
23197,00,Monday,3,1999
23198,04,Monday,3,1999
23199,08,Monday,3,1999
23200,09,Monday,3,1999
23201,10,Monday,3,1999
23202,13,Monday,3,1999
23203,14,Monday,3,1999
23204,19,Monday,3,1999
23205,23,Monday,3,1999
23206,00,Saturday,3,1999
23207,01,Saturday,3,1999
23208,02,Saturday,3,1999
23209,03,Saturday,3,1999
23210,06,Saturday,3,1999
23211,08,Saturday,3,1999
23212,10,Saturday,3,1999
23213,11,Saturday,3,1999
23214,12,Saturday,3,1999
23215,13,Saturday,3,1999
23216,14,Saturday,3,1999
23217,15,Saturday,3,1999
23218,16,Saturday,3,1999
23219,17,Saturday,3,1999
23220,19,Saturday,3,1999
23221,20,Saturday,3,1999
23222,22,Saturday,3,1999
23223,00,Sunday,3,1999
23224,01,Sunday,3,1999
23225,02,Sunday,3,1999
23226,03,Sunday,3,1999
23227,04,Sunday,3,1999
23228,06,Sunday,3,1999
23229,10,Sunday,3,1999
23230,14,Sunday,3,1999
23231,15,Sunday,3,1999
23232,17,Sunday,3,1999
23233,18,Sunday,3,1999
23234,19,Sunday,3,1999
23235,20,Sunday,3,1999
23236,01,Thursday,3,1999
23237,07,Thursday,3,1999
23238,09,Thursday,3,1999
23239,13,Thursday,3,1999
23240,15,Thursday,3,1999
23241,16,Thursday,3,1999
23242,18,Thursday,3,1999
23243,20,Thursday,3,1999
23244,21,Thursday,3,1999
23245,00,Tuesday,3,1999
23246,05,Tuesday,3,1999
23247,12,Tuesday,3,1999
23248,13,Tuesday,3,1999
23249,14,Tuesday,3,1999
23250,15,Tuesday,3,1999
23251,16,Tuesday,3,1999
23252,17,Tuesday,3,1999
23253,20,Tuesday,3,1999
23254,22,Tuesday,3,1999
23255,23,Tuesday,3,1999
23256,00,Wednesday,3,1999
23257,01,Wednesday,3,1999
23258,06,Wednesday,3,1999
23259,07,Wednesday,3,1999
23260,08,Wednesday,3,1999
23261,13,Wednesday,3,1999
23262,14,Wednesday,3,1999
23263,18,Wednesday,3,1999
23264,21,Wednesday,3,1999
23265,22,Wednesday,3,1999
23266,00,Friday,2,1999
23267,08,Friday,2,1999
23268,11,Friday,2,1999
23269,12,Friday,2,1999
23270,13,Friday,2,1999
23271,15,Friday,2,1999
23272,16,Friday,2,1999
23273,17,Friday,2,1999
23274,18,Friday,2,1999
23275,20,Friday,2,1999
23276,21,Friday,2,1999
23277,23,Friday,2,1999
23278,00,Monday,2,1999
23279,02,Monday,2,1999
23280,06,Monday,2,1999
23281,08,Monday,2,1999
23282,09,Monday,2,1999
23283,10,Monday,2,1999
23284,14,Monday,2,1999
23285,17,Monday,2,1999
23286,21,Monday,2,1999
23287,23,Monday,2,1999
23288,03,Saturday,2,1999
23289,04,Saturday,2,1999
23290,05,Saturday,2,1999
23291,06,Saturday,2,1999
23292,07,Saturday,2,1999
23293,09,Saturday,2,1999
23294,10,Saturday,2,1999
23295,12,Saturday,2,1999
23296,13,Saturday,2,1999
23297,14,Saturday,2,1999
23298,16,Saturday,2,1999
23299,17,Saturday,2,1999
23300,19,Saturday,2,1999
23301,21,Saturday,2,1999
23302,22,Saturday,2,1999
23303,23,Saturday,2,1999
23304,01,Sunday,2,1999
23305,03,Sunday,2,1999
